patch_id,label,type
patch3377_aug_2391,0,negative_aug
3973,1,positive
patch1439_aug_1807,0,negative_aug
patch2580_aug_488,1,positive_aug
5185,0,negative
4147,0,negative
11680,1,positive
5272,1,positive
301,1,positive
patch3185_aug_3802,0,negative_aug
patch3599_aug_6646,0,negative_aug
7927,1,positive
patch7208_aug_6744,1,positive_aug
1778,0,negative
patch3409_aug_3941,1,positive_aug
7114,1,positive
patch633_aug_5671,0,negative_aug
patch3571_aug_3755,0,negative_aug
4775,0,negative
patch4293_aug_4072,0,negative_aug
6205,0,negative
1174,0,negative
patch9052_aug_1580,1,positive_aug
676,1,positive
patch3670_aug_5635,0,negative_aug
patch12910_aug_4225,1,positive_aug
2745,1,positive
3613,1,positive
patch1846_aug_6366,0,negative_aug
patch8546_aug_6994,1,positive_aug
3466,0,negative
patch3230_aug_2355,1,positive_aug
10511,1,positive
12964,1,positive
5057,0,negative
10410,1,positive
patch729_aug_6256,0,negative_aug
patch5537_aug_6072,1,positive_aug
patch4038_aug_4604,0,negative_aug
1798,0,negative
patch11736_aug_1439,1,positive_aug
808,0,negative
patch1090_aug_3799,1,positive_aug
patch4770_aug_170,1,positive_aug
patch2470_aug_6111,0,negative_aug
patch5196_aug_7353,0,negative_aug
patch1411_aug_3132,1,positive_aug
patch52_aug_5454,1,positive_aug
patch3976_aug_2141,0,negative_aug
8508,1,positive
patch5141_aug_4607,0,negative_aug
patch12008_aug_532,1,positive_aug
5297,1,positive
555,0,negative
patch740_aug_7109,1,positive_aug
9868,1,positive
10347,1,positive
7036,1,positive
patch3351_aug_6678,0,negative_aug
patch9996_aug_2161,1,positive_aug
9960,1,positive
patch3859_aug_5436,0,negative_aug
patch2340_aug_5642,0,negative_aug
7974,1,positive
3838,1,positive
patch13142_aug_885,1,positive_aug
patch6314_aug_2596,1,positive_aug
2907,0,negative
patch13084_aug_5686,1,positive_aug
11964,1,positive
patch1124_aug_3769,1,positive_aug
patch458_aug_4830,0,negative_aug
patch8972_aug_2768,1,positive_aug
patch9591_aug_2000,1,positive_aug
1389,1,positive
3501,1,positive
9210,1,positive
11599,1,positive
12828,1,positive
patch5157_aug_5824,0,negative_aug
patch792_aug_924,0,negative_aug
6230,0,negative
7006,1,positive
patch12961_aug_7089,1,positive_aug
patch8597_aug_1656,1,positive_aug
6946,1,positive
6724,1,positive
5751,1,positive
10834,1,positive
10668,1,positive
patch12738_aug_1957,1,positive_aug
patch604_aug_7407,0,negative_aug
12752,1,positive
patch6439_aug_4844,1,positive_aug
4949,0,negative
13234,1,positive
6426,1,positive
7476,1,positive
4010,1,positive
patch2036_aug_7431,0,negative_aug
patch4481_aug_5724,0,negative_aug
12999,1,positive
1508,1,positive
3103,0,negative
patch886_aug_5594,0,negative_aug
patch9790_aug_4534,1,positive_aug
4128,1,positive
patch10113_aug_6927,1,positive_aug
4515,1,positive
534,0,negative
11735,1,positive
9579,1,positive
990,0,negative
patch4827_aug_3264,0,negative_aug
patch2319_aug_3051,0,negative_aug
patch3025_aug_5392,0,negative_aug
patch3968_aug_6630,0,negative_aug
7177,1,positive
13247,1,positive
3341,0,negative
13018,1,positive
8364,1,positive
7960,1,positive
2031,0,negative
patch1791_aug_5525,0,negative_aug
5128,0,negative
1126,0,negative
patch262_aug_3023,1,positive_aug
patch2204_aug_727,1,positive_aug
patch423_aug_4420,0,negative_aug
2506,0,negative
738,1,positive
2940,0,negative
312,0,negative
patch6090_aug_3228,1,positive_aug
patch5187_aug_280,0,negative_aug
patch4313_aug_6155,0,negative_aug
patch1991_aug_857,1,positive_aug
12033,1,positive
patch5556_aug_4636,0,negative_aug
12255,1,positive
2326,1,positive
5659,0,negative
patch3658_aug_4138,0,negative_aug
patch4581_aug_969,0,negative_aug
patch6111_aug_3236,0,negative_aug
413,0,negative
patch10685_aug_1515,1,positive_aug
12824,1,positive
patch2264_aug_4946,0,negative_aug
11558,1,positive
patch8229_aug_7519,1,positive_aug
6684,1,positive
patch10074_aug_6332,1,positive_aug
3720,0,negative
patch6017_aug_5602,0,negative_aug
patch1786_aug_7100,1,positive_aug
12337,1,positive
patch9660_aug_4267,1,positive_aug
4020,0,negative
patch3103_aug_723,0,negative_aug
2634,1,positive
patch2211_aug_5629,0,negative_aug
6736,1,positive
3104,1,positive
1426,1,positive
patch287_aug_4748,0,negative_aug
patch12894_aug_6772,1,positive_aug
patch12815_aug_6574,1,positive_aug
4836,1,positive
patch5195_aug_3971,0,negative_aug
patch4402_aug_3858,0,negative_aug
patch6016_aug_4128,0,negative_aug
patch2220_aug_6719,0,negative_aug
13537,1,positive
13528,1,positive
4860,0,negative
4071,0,negative
2094,1,positive
patch8438_aug_4154,1,positive_aug
patch8731_aug_4155,1,positive_aug
patch1420_aug_2724,0,negative_aug
patch11044_aug_1882,1,positive_aug
patch1624_aug_5528,1,positive_aug
patch5858_aug_160,1,positive_aug
131,0,negative
patch4644_aug_6146,0,negative_aug
patch13468_aug_6349,1,positive_aug
10366,1,positive
patch1397_aug_6196,1,positive_aug
1874,1,positive
patch182_aug_708,1,positive_aug
patch8884_aug_436,1,positive_aug
6577,1,positive
12383,1,positive
patch3253_aug_2362,0,negative_aug
11171,1,positive
patch3429_aug_5114,0,negative_aug
4526,0,negative
6800,1,positive
829,1,positive
patch4916_aug_2326,1,positive_aug
patch2671_aug_6902,1,positive_aug
patch1417_aug_2979,0,negative_aug
10957,1,positive
6485,1,positive
patch5714_aug_4944,0,negative_aug
patch6990_aug_2494,1,positive_aug
3833,0,negative
patch5553_aug_4616,0,negative_aug
2692,1,positive
2718,1,positive
12397,1,positive
13285,1,positive
patch1555_aug_1685,1,positive_aug
patch5292_aug_1763,0,negative_aug
patch2135_aug_3899,0,negative_aug
patch6013_aug_1851,1,positive_aug
8548,1,positive
patch3846_aug_5619,1,positive_aug
patch13507_aug_5322,1,positive_aug
3602,1,positive
11555,1,positive
patch555_aug_7485,0,negative_aug
patch3991_aug_1981,1,positive_aug
5389,0,negative
13084,1,positive
278,1,positive
921,1,positive
1263,0,negative
2597,1,positive
patch9695_aug_8142,1,positive_aug
patch3286_aug_6024,0,negative_aug
2140,0,negative
436,1,positive
11584,1,positive
4109,0,negative
patch11811_aug_5401,1,positive_aug
5341,0,negative
patch4102_aug_2486,0,negative_aug
patch4614_aug_4262,1,positive_aug
549,0,negative
4189,1,positive
patch8514_aug_4531,1,positive_aug
11068,1,positive
patch5911_aug_6068,0,negative_aug
8003,1,positive
patch1806_aug_2920,1,positive_aug
patch13411_aug_1711,1,positive_aug
220,1,positive
10192,1,positive
6084,0,negative
patch3700_aug_5943,0,negative_aug
338,1,positive
patch2090_aug_442,1,positive_aug
patch8840_aug_6051,1,positive_aug
6939,1,positive
8647,1,positive
patch10349_aug_2004,1,positive_aug
patch10398_aug_2372,1,positive_aug
6303,1,positive
patch7076_aug_4266,1,positive_aug
patch4683_aug_4353,0,negative_aug
patch1869_aug_344,0,negative_aug
5790,0,negative
6651,1,positive
patch3004_aug_931,1,positive_aug
patch3804_aug_6965,0,negative_aug
patch4419_aug_2623,0,negative_aug
patch4114_aug_7231,0,negative_aug
8358,1,positive
patch8015_aug_1052,1,positive_aug
542,0,negative
4828,1,positive
11369,1,positive
patch4002_aug_2929,0,negative_aug
2584,1,positive
6171,0,negative
patch1970_aug_7994,1,positive_aug
2146,0,negative
2445,1,positive
patch2103_aug_3077,0,negative_aug
patch8750_aug_1253,1,positive_aug
patch7486_aug_5103,1,positive_aug
6903,1,positive
patch938_aug_1608,0,negative_aug
patch1744_aug_6163,0,negative_aug
patch6716_aug_4042,1,positive_aug
6402,1,positive
7446,1,positive
5989,1,positive
patch2543_aug_430,1,positive_aug
1769,1,positive
12573,1,positive
6767,1,positive
patch1521_aug_1849,0,negative_aug
37,0,negative
patch5547_aug_1874,1,positive_aug
patch12396_aug_1186,1,positive_aug
4072,0,negative
patch1491_aug_4691,0,negative_aug
1271,1,positive
patch5363_aug_5680,1,positive_aug
patch794_aug_2865,0,negative_aug
4411,1,positive
patch661_aug_3005,1,positive_aug
5761,0,negative
13547,1,positive
patch2995_aug_7709,1,positive_aug
patch7859_aug_5316,1,positive_aug
2257,1,positive
patch868_aug_3724,1,positive_aug
patch13575_aug_6243,1,positive_aug
patch4484_aug_3673,0,negative_aug
patch5830_aug_6266,0,negative_aug
patch4383_aug_374,1,positive_aug
195,1,positive
patch96_aug_1513,1,positive_aug
216,0,negative
patch1894_aug_4435,0,negative_aug
11432,1,positive
patch5241_aug_2819,0,negative_aug
patch1211_aug_5039,0,negative_aug
745,1,positive
patch5134_aug_2288,1,positive_aug
patch5834_aug_4954,0,negative_aug
2718,0,negative
3168,0,negative
198,1,positive
patch2498_aug_2917,0,negative_aug
patch229_aug_3796,0,negative_aug
patch5764_aug_4638,0,negative_aug
1933,1,positive
patch8999_aug_3249,1,positive_aug
819,0,negative
526,1,positive
patch4056_aug_5371,0,negative_aug
patch5566_aug_1693,0,negative_aug
5713,0,negative
patch9141_aug_7681,1,positive_aug
patch3907_aug_3789,0,negative_aug
3567,0,negative
patch12038_aug_2057,1,positive_aug
4519,0,negative
10504,1,positive
3324,1,positive
7241,1,positive
4031,1,positive
6755,1,positive
11383,1,positive
11563,1,positive
patch4342_aug_2881,0,negative_aug
patch940_aug_238,0,negative_aug
patch9613_aug_5920,1,positive_aug
12162,1,positive
patch6190_aug_5336,0,negative_aug
patch6015_aug_5152,0,negative_aug
patch5412_aug_147,0,negative_aug
patch5085_aug_6656,0,negative_aug
8972,1,positive
patch2_aug_2493,1,positive_aug
patch6958_aug_5283,1,positive_aug
patch3115_aug_5780,0,negative_aug
10756,1,positive
12447,1,positive
patch4538_aug_7525,1,positive_aug
patch10157_aug_949,1,positive_aug
patch386_aug_6545,0,negative_aug
3804,1,positive
patch5061_aug_6913,0,negative_aug
patch5897_aug_6152,1,positive_aug
2815,1,positive
9291,1,positive
2535,1,positive
8958,1,positive
1741,0,negative
5531,0,negative
patch10448_aug_5122,1,positive_aug
7080,1,positive
3781,1,positive
996,0,negative
10182,1,positive
2121,0,negative
patch5852_aug_1903,1,positive_aug
patch8735_aug_4200,1,positive_aug
patch4806_aug_2016,0,negative_aug
patch439_aug_7528,0,negative_aug
patch8358_aug_6888,1,positive_aug
12931,1,positive
patch10951_aug_5267,1,positive_aug
patch6675_aug_1664,1,positive_aug
3048,1,positive
patch6723_aug_7900,1,positive_aug
patch9685_aug_2313,1,positive_aug
3243,0,negative
patch4914_aug_4417,0,negative_aug
patch5326_aug_5172,1,positive_aug
patch646_aug_8094,1,positive_aug
patch6237_aug_985,1,positive_aug
patch3092_aug_6641,1,positive_aug
patch423_aug_155,1,positive_aug
9556,1,positive
3089,0,negative
patch10915_aug_1474,1,positive_aug
4103,0,negative
2972,0,negative
9911,1,positive
patch714_aug_7884,1,positive_aug
5662,1,positive
patch674_aug_6451,1,positive_aug
patch4208_aug_6566,1,positive_aug
3509,1,positive
patch22_aug_7185,1,positive_aug
2702,1,positive
patch3466_aug_2788,0,negative_aug
patch1589_aug_1189,0,negative_aug
11686,1,positive
7697,1,positive
patch1595_aug_6745,0,negative_aug
patch1733_aug_6670,1,positive_aug
patch3463_aug_6192,0,negative_aug
2344,0,negative
patch2370_aug_4880,0,negative_aug
13218,1,positive
patch3381_aug_1620,0,negative_aug
7679,1,positive
3216,1,positive
patch4515_aug_7075,0,negative_aug
5664,0,negative
6000,1,positive
patch9246_aug_6575,1,positive_aug
patch5686_aug_3490,0,negative_aug
patch5220_aug_6357,0,negative_aug
4829,0,negative
4922,0,negative
3683,0,negative
1067,0,negative
patch6323_aug_2200,1,positive_aug
patch5828_aug_7289,1,positive_aug
patch570_aug_5024,0,negative_aug
5029,1,positive
patch9653_aug_163,1,positive_aug
9345,1,positive
5239,1,positive
patch11777_aug_2852,1,positive_aug
3835,0,negative
7310,1,positive
6653,1,positive
11961,1,positive
2292,0,negative
11906,1,positive
783,0,negative
patch2931_aug_2241,1,positive_aug
patch2648_aug_2248,0,negative_aug
patch5189_aug_1530,0,negative_aug
patch4851_aug_739,0,negative_aug
patch5567_aug_1791,0,negative_aug
patch10541_aug_4357,1,positive_aug
patch11006_aug_6825,1,positive_aug
114,1,positive
4364,1,positive
3725,1,positive
patch3106_aug_2371,0,negative_aug
patch3911_aug_6668,0,negative_aug
3511,1,positive
8930,1,positive
5210,0,negative
6182,1,positive
patch5044_aug_4149,0,negative_aug
13370,1,positive
patch464_aug_7389,0,negative_aug
patch3039_aug_2449,0,negative_aug
2218,0,negative
patch6896_aug_3516,1,positive_aug
patch4103_aug_6095,1,positive_aug
patch1888_aug_4189,0,negative_aug
patch7755_aug_441,1,positive_aug
2008,0,negative
7392,1,positive
11668,1,positive
patch11886_aug_790,1,positive_aug
3505,1,positive
4248,0,negative
1255,1,positive
patch2062_aug_7314,1,positive_aug
patch167_aug_3619,0,negative_aug
patch3148_aug_5267,0,negative_aug
patch798_aug_2489,0,negative_aug
2569,0,negative
patch1328_aug_2793,0,negative_aug
5038,1,positive
patch9334_aug_6800,1,positive_aug
patch4511_aug_5560,0,negative_aug
patch1061_aug_7379,0,negative_aug
patch3680_aug_296,1,positive_aug
patch7056_aug_4237,1,positive_aug
7650,1,positive
patch5394_aug_2144,0,negative_aug
4472,1,positive
patch6208_aug_4721,0,negative_aug
1197,0,negative
patch5711_aug_4097,0,negative_aug
patch7313_aug_7855,1,positive_aug
patch3621_aug_4890,1,positive_aug
patch11056_aug_1195,1,positive_aug
patch4337_aug_4130,1,positive_aug
patch9004_aug_5634,1,positive_aug
3831,1,positive
patch1874_aug_6118,0,negative_aug
patch897_aug_5774,1,positive_aug
9293,1,positive
11757,1,positive
patch3986_aug_5992,0,negative_aug
patch4399_aug_3246,0,negative_aug
2567,0,negative
4336,1,positive
patch3088_aug_2331,0,negative_aug
patch2129_aug_7035,1,positive_aug
1750,0,negative
2408,0,negative
2784,1,positive
patch2202_aug_1162,0,negative_aug
patch10406_aug_4216,1,positive_aug
patch1911_aug_1213,1,positive_aug
11684,1,positive
1641,0,negative
patch4798_aug_7693,1,positive_aug
patch2328_aug_5636,1,positive_aug
patch9638_aug_3726,1,positive_aug
patch5546_aug_2817,0,negative_aug
89,0,negative
3545,0,negative
5927,0,negative
5184,0,negative
1658,0,negative
3026,0,negative
5093,0,negative
11993,1,positive
patch1128_aug_6797,0,negative_aug
9646,1,positive
patch1761_aug_3348,1,positive_aug
7063,1,positive
7578,1,positive
patch3024_aug_4051,1,positive_aug
1766,0,negative
1193,0,negative
3506,1,positive
849,0,negative
515,0,negative
patch13069_aug_6589,1,positive_aug
1382,1,positive
patch12539_aug_5180,1,positive_aug
patch9002_aug_5526,1,positive_aug
12116,1,positive
patch5054_aug_6637,0,negative_aug
patch4239_aug_1034,0,negative_aug
2266,1,positive
patch11460_aug_5942,1,positive_aug
2518,0,negative
patch12404_aug_3081,1,positive_aug
patch5812_aug_445,0,negative_aug
patch2264_aug_533,1,positive_aug
3390,1,positive
3943,1,positive
428,1,positive
607,0,negative
5864,1,positive
patch12089_aug_2952,1,positive_aug
patch10623_aug_7270,1,positive_aug
patch818_aug_2364,0,negative_aug
patch1775_aug_4561,0,negative_aug
patch857_aug_7109,0,negative_aug
patch8800_aug_2800,1,positive_aug
5104,1,positive
patch7561_aug_2103,1,positive_aug
patch12181_aug_7790,1,positive_aug
patch4588_aug_1617,0,negative_aug
12608,1,positive
patch3274_aug_4496,1,positive_aug
2828,0,negative
patch9963_aug_6405,1,positive_aug
patch7107_aug_422,1,positive_aug
patch6171_aug_5096,0,negative_aug
patch10222_aug_5502,1,positive_aug
7516,1,positive
patch11121_aug_4393,1,positive_aug
patch10525_aug_2631,1,positive_aug
3901,1,positive
patch3825_aug_3598,0,negative_aug
patch5971_aug_8074,1,positive_aug
patch1105_aug_6515,0,negative_aug
5556,1,positive
7625,1,positive
patch2267_aug_7445,0,negative_aug
patch873_aug_2275,1,positive_aug
12446,1,positive
3927,1,positive
552,0,negative
10616,1,positive
2018,1,positive
3534,0,negative
patch3697_aug_6355,0,negative_aug
patch8031_aug_2850,1,positive_aug
10887,1,positive
4733,1,positive
8467,1,positive
patch6_aug_6133,0,negative_aug
patch640_aug_2840,0,negative_aug
2127,1,positive
patch9715_aug_1136,1,positive_aug
patch5844_aug_151,1,positive_aug
4104,1,positive
patch11921_aug_5939,1,positive_aug
patch4196_aug_461,0,negative_aug
patch5067_aug_532,0,negative_aug
2960,1,positive
patch1054_aug_3707,0,negative_aug
10002,1,positive
6921,1,positive
4795,0,negative
5890,1,positive
5347,1,positive
patch12090_aug_7511,1,positive_aug
2319,1,positive
12640,1,positive
278,0,negative
patch1558_aug_2063,1,positive_aug
2946,1,positive
10142,1,positive
3400,0,negative
8063,1,positive
patch1700_aug_4098,0,negative_aug
patch8659_aug_2043,1,positive_aug
837,1,positive
patch3186_aug_5150,1,positive_aug
960,1,positive
370,1,positive
patch9448_aug_7092,1,positive_aug
patch4622_aug_7276,0,negative_aug
patch8528_aug_2616,1,positive_aug
patch2546_aug_7623,1,positive_aug
3910,1,positive
8124,1,positive
6032,0,negative
1947,0,negative
patch4245_aug_6225,0,negative_aug
patch6804_aug_3588,1,positive_aug
8844,1,positive
2534,1,positive
patch2655_aug_7159,1,positive_aug
patch6001_aug_6801,0,negative_aug
patch3409_aug_233,0,negative_aug
5063,1,positive
12794,1,positive
patch4776_aug_4416,0,negative_aug
patch6130_aug_6822,0,negative_aug
patch1715_aug_518,1,positive_aug
patch23_aug_4654,0,negative_aug
patch227_aug_6502,1,positive_aug
patch3759_aug_920,0,negative_aug
patch4180_aug_2464,1,positive_aug
patch2289_aug_5053,0,negative_aug
patch1717_aug_458,0,negative_aug
1799,0,negative
patch8214_aug_4196,1,positive_aug
patch1962_aug_4976,0,negative_aug
patch1780_aug_2887,1,positive_aug
patch11293_aug_4786,1,positive_aug
1492,0,negative
patch10927_aug_6811,1,positive_aug
5765,1,positive
patch1337_aug_4143,0,negative_aug
patch5484_aug_6858,0,negative_aug
1800,0,negative
patch1441_aug_4069,0,negative_aug
patch5014_aug_5344,0,negative_aug
3949,0,negative
patch3809_aug_5770,0,negative_aug
patch7025_aug_6117,1,positive_aug
3834,1,positive
191,0,negative
6027,1,positive
patch2453_aug_6539,0,negative_aug
patch1891_aug_5980,0,negative_aug
patch1258_aug_1972,0,negative_aug
patch3047_aug_3691,0,negative_aug
patch1706_aug_6990,0,negative_aug
patch1285_aug_4516,0,negative_aug
2418,0,negative
patch12353_aug_34,1,positive_aug
patch5932_aug_6370,0,negative_aug
patch4318_aug_1400,1,positive_aug
patch73_aug_2823,1,positive_aug
patch813_aug_6600,0,negative_aug
5156,0,negative
patch4119_aug_2269,0,negative_aug
1077,1,positive
557,0,negative
patch6899_aug_6201,1,positive_aug
patch1244_aug_1107,1,positive_aug
4016,0,negative
1407,0,negative
911,1,positive
4921,0,negative
patch5165_aug_3803,0,negative_aug
patch11476_aug_1431,1,positive_aug
patch8822_aug_1157,1,positive_aug
10743,1,positive
patch4058_aug_3817,1,positive_aug
3654,0,negative
4738,0,negative
5626,1,positive
patch5356_aug_4787,0,negative_aug
10495,1,positive
patch5013_aug_5696,0,negative_aug
9632,1,positive
1459,0,negative
7217,1,positive
6687,1,positive
patch10207_aug_7394,1,positive_aug
1218,1,positive
273,1,positive
patch1367_aug_6327,0,negative_aug
7132,1,positive
2097,0,negative
214,1,positive
3323,1,positive
4213,0,negative
patch2211_aug_1211,1,positive_aug
6625,1,positive
patch5833_aug_3406,0,negative_aug
4844,0,negative
4342,1,positive
5280,0,negative
13474,1,positive
patch1432_aug_5379,0,negative_aug
patch4794_aug_4945,0,negative_aug
patch5528_aug_7988,1,positive_aug
5159,0,negative
patch5384_aug_3857,1,positive_aug
patch1543_aug_2175,0,negative_aug
patch7116_aug_83,1,positive_aug
10250,1,positive
patch3790_aug_6930,1,positive_aug
patch5267_aug_1253,0,negative_aug
13546,1,positive
6212,1,positive
366,1,positive
patch2337_aug_5058,0,negative_aug
2684,0,negative
patch573_aug_5500,0,negative_aug
